"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","feature"
"1","Plp1"," 1.162278e+01"," 7.5324952125"," 61.940927725"," 0.000000e+00"," 0.000000e+00"," 1.274843e+03","Plp1"
"2","Trf"," 1.062913e+01"," 6.6151637059"," 61.330969036"," 0.000000e+00"," 0.000000e+00"," 1.257554e+03","Trf"
"3","Tubb4a"," 1.024807e+01"," 6.9100712332"," 67.771071949"," 0.000000e+00"," 0.000000e+00"," 1.444426e+03","Tubb4a"
"4","Mag"," 1.015823e+01"," 5.3452611180"," 71.231931873"," 0.000000e+00"," 0.000000e+00"," 1.544014e+03","Mag"
"5","Clu","-1.006014e+01"," 4.1697082649","-35.838038149","5.229613e-239","7.518130e-237"," 5.358956e+02","Clu"
"6","Gpr37l1","-9.648880e+00"," 2.2827350558","-40.012307464","2.249474e-287","4.835957e-285"," 6.470641e+02","Gpr37l1"
"7","Mal"," 9.644831e+00"," 6.7249041145"," 66.262280665"," 0.000000e+00"," 0.000000e+00"," 1.401112e+03","Mal"
"8","Aldoc","-9.459989e+00"," 3.6596518281","-32.280553270","1.000719e-199","1.042216e-197"," 4.458403e+02","Aldoc"
"9","Atp1a2","-9.446176e+00"," 3.0285931358","-38.172313427","8.639342e-266","1.569347e-263"," 5.975003e+02","Atp1a2"
"10","Gja1","-9.395193e+00"," 1.9232383970","-40.684662485","2.356664e-295","5.467693e-293"," 6.654236e+02","Gja1"
"11","Cldn11"," 9.356371e+00"," 4.8981005293"," 70.935508711"," 0.000000e+00"," 0.000000e+00"," 1.535607e+03","Cldn11"
"12","Mbp"," 9.343529e+00"," 7.3271846677"," 41.167153886","4.145772e-301","9.913050e-299"," 6.788153e+02","Mbp"
"13","Mog"," 9.144907e+00"," 4.7046440408"," 70.472180018"," 0.000000e+00"," 0.000000e+00"," 1.522404e+03","Mog"
"14","Ptgds"," 9.133521e+00"," 5.4664531158"," 51.784191497"," 0.000000e+00"," 0.000000e+00"," 9.800266e+02","Ptgds"
"15","Pla2g7","-9.128146e+00"," 1.7900267517","-38.717010692","3.867185e-272","7.427849e-270"," 6.121540e+02","Pla2g7"
"16","Sparcl1","-9.123812e+00"," 6.2814359437","-36.756260276","1.860672e-249","2.966063e-247"," 5.599379e+02","Sparcl1"
"17","Slc1a2","-9.113912e+00"," 3.4337764347","-34.670673597","6.728806e-226","8.663523e-224"," 5.058905e+02","Slc1a2"
"18","Ntsr2","-9.070707e+00"," 1.6806860319","-37.971030267","1.877597e-263","3.358606e-261"," 5.922179e+02","Ntsr2"
"19","Mobp"," 9.051106e+00"," 5.4031399258"," 54.750367897"," 0.000000e+00"," 0.000000e+00"," 1.066150e+03","Mobp"
"20","Enpp2"," 8.885762e+00"," 5.8540371361"," 59.468989873"," 0.000000e+00"," 0.000000e+00"," 1.203663e+03","Enpp2"
"21","Sept4"," 8.775865e+00"," 6.5273645599"," 50.394983886"," 0.000000e+00"," 0.000000e+00"," 9.397979e+02","Sept4"
"22","Bcan","-8.773113e+00"," 2.0910815104","-40.196645352","1.475594e-289","3.262038e-287"," 6.521473e+02","Bcan"
"23","Gpm6a","-8.695700e+00"," 2.8154917266","-38.679771967","1.053364e-271","2.006786e-269"," 6.111585e+02","Gpm6a"
"24","Mfge8","-8.625789e+00"," 4.0891112231","-33.087095724","1.881594e-208","2.070019e-206"," 4.659633e+02","Mfge8"
"25","Pllp"," 8.590118e+00"," 6.8337280640"," 72.194816052"," 0.000000e+00"," 0.000000e+00"," 1.571619e+03","Pllp"
"26","Acsbg1","-8.558611e+00"," 1.4018419372","-36.832546357","2.491124e-250","3.998254e-248"," 5.621339e+02","Acsbg1"
"27","Apod"," 8.493833e+00"," 5.2869177774"," 57.912200495"," 0.000000e+00"," 0.000000e+00"," 1.158421e+03","Apod"
"28","Slc1a3","-8.433142e+00"," 2.9366827995","-35.772719790","2.865880e-238","4.045552e-236"," 5.343261e+02","Slc1a3"
"29","Atp1b2","-8.409864e+00"," 2.6355137690","-38.399335371","1.970542e-268","3.635883e-266"," 6.036730e+02","Atp1b2"
"30","Ntrk2","-8.390326e+00"," 2.4162766990","-36.461627787","4.315853e-246","6.697576e-244"," 5.523904e+02","Ntrk2"
"31","S1pr1","-8.347876e+00"," 3.1757581066","-41.497644816","4.599528e-305","1.146604e-302"," 6.877774e+02","S1pr1"
"32","App"," 8.296731e+00"," 8.7242477372"," 62.135629882"," 0.000000e+00"," 0.000000e+00"," 1.280981e+03","App"
"33","Mlc1","-8.292834e+00"," 1.2071483302","-36.401421243","2.095623e-245","3.230706e-243"," 5.508512e+02","Mlc1"
"34","Sgk1"," 8.239282e+00"," 6.2052780707"," 55.440005814"," 0.000000e+00"," 0.000000e+00"," 1.086400e+03","Sgk1"
"35","Tmem151a"," 8.190945e+00"," 4.4878635036"," 63.512024355"," 0.000000e+00"," 0.000000e+00"," 1.321573e+03","Tmem151a"
"36","Tspan2"," 8.017014e+00"," 4.7322511471"," 62.163437338"," 0.000000e+00"," 0.000000e+00"," 1.282337e+03","Tspan2"
"37","Cspg5","-8.000899e+00"," 2.3641316512","-35.646622302","7.616653e-237","1.056101e-234"," 5.311932e+02","Cspg5"
"38","Ermn"," 7.999218e+00"," 4.1242044691"," 67.291137465"," 0.000000e+00"," 0.000000e+00"," 1.431022e+03","Ermn"
"39","Qdpr"," 7.958121e+00"," 7.3014140119"," 40.486886788","5.301880e-293","1.194605e-290"," 6.602069e+02","Qdpr"
"40","Bin1"," 7.901946e+00"," 5.1674204999"," 56.595225955"," 0.000000e+00"," 0.000000e+00"," 1.119974e+03","Bin1"
"41","Acsl6","-7.897732e+00"," 1.4198130126","-36.372563023","4.467540e-245","6.842345e-243"," 5.501298e+02","Acsl6"
"42","Mmd2","-7.879540e+00"," 2.3367149401","-32.796433304","2.704191e-205","2.906758e-203"," 4.587683e+02","Mmd2"
"43","Ptprz1","-7.748449e+00"," 1.8809484599","-37.348372477","2.960444e-256","4.990798e-254"," 5.757835e+02","Ptprz1"
"44","Cldn10","-7.747479e+00"," 1.0425589840","-38.821504567","2.319427e-273","4.491829e-271"," 6.150656e+02","Cldn10"
"45","Serpine2","-7.742017e+00"," 3.1487823854","-28.915182342","1.288438e-164","1.019999e-162"," 3.654425e+02","Serpine2"
"46","Tmeff2"," 7.714317e+00"," 4.4178510872"," 62.807473235"," 0.000000e+00"," 0.000000e+00"," 1.301131e+03","Tmeff2"
"47","Lgi3"," 7.669661e+00"," 4.5072919669"," 54.869915109"," 0.000000e+00"," 0.000000e+00"," 1.069755e+03","Lgi3"
"48","Slc4a4","-7.605546e+00"," 1.2029008993","-36.890064162","5.463289e-251","8.952535e-249"," 5.637227e+02","Slc4a4"
"49","Gatm"," 7.601262e+00"," 7.3554613468"," 43.457246889"," 0.000000e+00"," 0.000000e+00"," 7.422984e+02","Gatm"
"50","Ugt8a"," 7.543775e+00"," 4.0770428470"," 66.229107512"," 0.000000e+00"," 0.000000e+00"," 1.400395e+03","Ugt8a"
"51","F3","-7.510411e+00"," 1.1900615778","-38.874781195","5.518774e-274","1.077679e-271"," 6.165225e+02","F3"
"52","Ndrg1"," 7.509721e+00"," 5.8798078554"," 57.010213172"," 0.000000e+00"," 0.000000e+00"," 1.132205e+03","Ndrg1"
"53","Opalin"," 7.458061e+00"," 3.8071319443"," 59.441238839"," 0.000000e+00"," 0.000000e+00"," 1.203109e+03","Opalin"
"54","Cpe","-7.447489e+00"," 5.9725815069","-28.262756933","4.492346e-158","3.428962e-156"," 3.503353e+02","Cpe"
"55","Fgfr3","-7.431330e+00"," 1.0719775780","-35.839614147","5.019224e-239","7.260214e-237"," 5.362713e+02","Fgfr3"
"56","Aqp4","-7.404413e+00"," 0.8848557434","-37.932268371","5.285655e-263","9.383239e-261"," 5.913108e+02","Aqp4"
"57","Slain1"," 7.297098e+00"," 4.1730141396"," 58.844512644"," 0.000000e+00"," 0.000000e+00"," 1.185659e+03","Slain1"
"58","Epb4.1l3"," 7.286274e+00"," 4.2573006077"," 59.886645582"," 0.000000e+00"," 0.000000e+00"," 1.216086e+03","Epb4.1l3"
"59","Slc44a1"," 7.243289e+00"," 5.0184919224"," 46.825411794"," 0.000000e+00"," 0.000000e+00"," 8.376335e+02","Slc44a1"
"60","Gjb6","-7.214640e+00"," 0.7827304064","-38.080943159","9.954216e-265","1.794286e-262"," 5.952834e+02","Gjb6"
"61","Cnp"," 7.187193e+00"," 7.4670989591"," 33.941223829","8.212737e-218","9.920055e-216"," 4.874855e+02","Cnp"
"62","Pex5l"," 7.167460e+00"," 3.8959241989"," 57.744389650"," 0.000000e+00"," 0.000000e+00"," 1.153651e+03","Pex5l"
"63","Litaf"," 7.114062e+00"," 4.9949950193"," 50.348065453"," 0.000000e+00"," 0.000000e+00"," 9.387098e+02","Litaf"
"64","Tubb2b","-7.050963e+00"," 1.8022197404","-30.488705244","9.275586e-181","8.457385e-179"," 4.025217e+02","Tubb2b"
"65","Agpat4"," 7.000887e+00"," 4.4620861369"," 48.268426054"," 0.000000e+00"," 0.000000e+00"," 8.789421e+02","Agpat4"
"66","Tmem88b"," 6.996506e+00"," 3.7132969935"," 62.582086604"," 0.000000e+00"," 0.000000e+00"," 1.294582e+03","Tmem88b"
"67","Tmem47","-6.948495e+00"," 1.3679893097","-31.981673454","1.603028e-196","1.633207e-194"," 4.387098e+02","Tmem47"
"68","Kctd13"," 6.909501e+00"," 4.3542438188"," 50.607656228"," 0.000000e+00"," 0.000000e+00"," 9.462106e+02","Kctd13"
"69","Mt3","-6.899931e+00"," 2.8440668647","-32.085680058","1.234735e-197","1.269015e-195"," 4.411809e+02","Mt3"
"70","Evi2a"," 6.867900e+00"," 3.7334552668"," 56.482981446"," 0.000000e+00"," 0.000000e+00"," 1.116843e+03","Evi2a"
"71","Aspa"," 6.864692e+00"," 3.5642119169"," 58.657031767"," 0.000000e+00"," 0.000000e+00"," 1.180249e+03","Aspa"
"72","Scg3","-6.862705e+00"," 2.8526189629","-30.726264840","3.071723e-183","2.890750e-181"," 4.081485e+02","Scg3"
"73","Dusp26"," 6.858798e+00"," 4.0629554051"," 53.398512270"," 0.000000e+00"," 0.000000e+00"," 1.027097e+03","Dusp26"
"74","Id4","-6.817460e+00"," 1.0201687968","-33.428619320","3.518229e-212","4.002070e-210"," 4.746660e+02","Id4"
"75","Sdc4","-6.800844e+00"," 2.0992400708","-30.155232912","2.691581e-177","2.389084e-175"," 3.945561e+02","Sdc4"
"76","Fa2h"," 6.797691e+00"," 3.6064834343"," 66.300441352"," 0.000000e+00"," 0.000000e+00"," 1.402507e+03","Fa2h"
"77","Id2","-6.792763e+00"," 2.6531384733","-29.195442109","1.870407e-167","1.527152e-165"," 3.719829e+02","Id2"
"78","Ado"," 6.784429e+00"," 4.9106048450"," 45.179129352"," 0.000000e+00"," 0.000000e+00"," 7.910073e+02","Ado"
"79","Fam107a","-6.756260e+00"," 1.8287413819","-29.281540388","2.493149e-168","2.057111e-166"," 3.739953e+02","Fam107a"
"80","Tppp"," 6.743883e+00"," 3.8130023460"," 57.361716635"," 0.000000e+00"," 0.000000e+00"," 1.142499e+03","Tppp"
"81","Ndrg2","-6.728919e+00"," 4.7663388868","-25.814980106","2.229074e-134","1.446922e-132"," 2.960162e+02","Ndrg2"
"82","Ppap2b","-6.699482e+00"," 4.4416752955","-28.245732365","6.636890e-158","5.049423e-156"," 3.499724e+02","Ppap2b"
"83","Ddah1","-6.687640e+00"," 2.5405997344","-29.130417617","8.548464e-167","6.907454e-165"," 3.704732e+02","Ddah1"
"84","Stmn1"," 6.662133e+00"," 6.2893912624"," 42.338546657","3.580118e-315","9.754989e-313"," 7.113397e+02","Stmn1"
"85","Ncan","-6.629751e+00"," 1.6422176920","-34.778692606","4.201785e-227","5.439803e-225"," 5.089207e+02","Ncan"
"86","Rhog"," 6.627302e+00"," 4.8692822279"," 44.146261547"," 0.000000e+00"," 0.000000e+00"," 7.619092e+02","Rhog"
"87","Stmn4"," 6.624300e+00"," 3.8400694210"," 63.915320116"," 0.000000e+00"," 0.000000e+00"," 1.333380e+03","Stmn4"
"88","Lpar1"," 6.584058e+00"," 3.6570830282"," 51.034614519"," 0.000000e+00"," 0.000000e+00"," 9.585650e+02","Lpar1"
"89","Sox10"," 6.547434e+00"," 3.7988328333"," 67.063627956"," 0.000000e+00"," 0.000000e+00"," 1.424579e+03","Sox10"
"90","Slc7a10","-6.547230e+00"," 0.8272183441","-36.110837352","4.230680e-242","6.274527e-240"," 5.433731e+02","Slc7a10"
"91","Cryab"," 6.525583e+00"," 5.9184274742"," 39.155178675","2.849330e-277","5.755893e-275"," 6.241390e+02","Cryab"
"92","Edil3"," 6.523513e+00"," 3.7143602499"," 55.063108592"," 0.000000e+00"," 0.000000e+00"," 1.075542e+03","Edil3"
"93","Ppp1r16b"," 6.483693e+00"," 5.3686574751"," 47.601302977"," 0.000000e+00"," 0.000000e+00"," 8.598113e+02","Ppp1r16b"
"94","Ldhb","-6.447791e+00"," 4.4322790900","-25.937691033","1.562059e-135","1.022451e-133"," 2.986880e+02","Ldhb"
"95","Tmem63a"," 6.447583e+00"," 3.7465242356"," 48.166448867"," 0.000000e+00"," 0.000000e+00"," 8.760526e+02","Tmem63a"
"96","Cntn2"," 6.434367e+00"," 3.5162109603"," 54.035181023"," 0.000000e+00"," 0.000000e+00"," 1.045631e+03","Cntn2"
"97","Gjc3"," 6.424667e+00"," 3.7917953303"," 57.867436694"," 0.000000e+00"," 0.000000e+00"," 1.157265e+03","Gjc3"
"98","Sox9","-6.419437e+00"," 0.9773712118","-35.714617696","1.299910e-237","1.823999e-235"," 5.330671e+02","Sox9"
"99","Gpr37"," 6.403734e+00"," 4.2397253840"," 42.978307413","5.928788e-323","1.673894e-320"," 7.291599e+02","Gpr37"
"100","Luzp2","-6.374168e+00"," 2.2245502394","-29.128347337","8.971922e-167","7.224709e-165"," 3.704005e+02","Luzp2"
"101","Nkain4","-6.372210e+00"," 0.9418239127","-34.155372340","3.541227e-220","4.367451e-218"," 4.930421e+02","Nkain4"
"102","Ednrb","-6.372094e+00"," 1.4106785799","-32.694959056","3.396021e-204","3.617226e-202"," 4.563488e+02","Ednrb"
"103","Chn2"," 6.356548e+00"," 4.1113685704"," 47.354763160"," 0.000000e+00"," 0.000000e+00"," 8.528877e+02","Chn2"
"104","Dbndd2"," 6.345478e+00"," 6.2846447725"," 32.494454758","4.978947e-202","5.231913e-200"," 4.513544e+02","Dbndd2"
"105","Pdlim2"," 6.337517e+00"," 3.6729993761"," 45.872118738"," 0.000000e+00"," 0.000000e+00"," 8.107018e+02","Pdlim2"
"106","Cd82"," 6.324095e+00"," 4.2566235832"," 43.446207041"," 0.000000e+00"," 0.000000e+00"," 7.423483e+02","Cd82"
"107","Pppde2"," 6.320076e+00"," 4.8408543950"," 40.553618930","8.535615e-294","1.960932e-291"," 6.623158e+02","Pppde2"
"108","Gjc2"," 6.319061e+00"," 3.1586070401"," 52.820517056"," 0.000000e+00"," 0.000000e+00"," 1.010371e+03","Gjc2"
"109","Lass2"," 6.301702e+00"," 5.8623726079"," 34.320566545","5.242901e-222","6.534942e-220"," 4.973180e+02","Lass2"
"110","Sez6l2"," 6.292325e+00"," 3.5899596791"," 54.997796064"," 0.000000e+00"," 0.000000e+00"," 1.073649e+03","Sez6l2"
"111","Gltp"," 6.286855e+00"," 5.6699187271"," 39.171940720","1.811160e-277","3.690515e-275"," 6.248159e+02","Gltp"
"112","Slc25a18","-6.275915e+00"," 0.8299550075","-31.643715008","6.445396e-193","6.510128e-191"," 4.304570e+02","Slc25a18"
"113","Olig1"," 6.259568e+00"," 5.4937751502"," 38.668234512","1.436732e-271","2.715075e-269"," 6.110714e+02","Olig1"
"114","Efnb3"," 6.255576e+00"," 3.3825626393"," 57.056426902"," 0.000000e+00"," 0.000000e+00"," 1.133631e+03","Efnb3"
"115","Ramp1","-6.249714e+00"," 2.1012264774","-29.906988651","9.849600e-175","8.612152e-173"," 3.887067e+02","Ramp1"
"116","Kcna1"," 6.248074e+00"," 3.7073659393"," 51.412761646"," 0.000000e+00"," 0.000000e+00"," 9.695720e+02","Kcna1"
"117","Slc12a2"," 6.214308e+00"," 3.8656955259"," 47.187844206"," 0.000000e+00"," 0.000000e+00"," 8.480789e+02","Slc12a2"
"118","Timp4","-6.169651e+00"," 1.3294413603","-29.669587044","2.712112e-172","2.311015e-170"," 3.831136e+02","Timp4"
"119","Cst3","-6.156011e+00"," 8.6321232219","-41.397874674","7.206706e-304","1.740977e-301"," 6.845073e+02","Cst3"
"120","Acot7"," 6.151705e+00"," 4.6348815682"," 42.138455675","9.227778e-313","2.429601e-310"," 7.059732e+02","Acot7"
"121","Grb14"," 6.143885e+00"," 4.3876710189"," 48.395213911"," 0.000000e+00"," 0.000000e+00"," 8.826481e+02","Grb14"
"122","Nkx6-2"," 6.142360e+00"," 3.2892153591"," 52.981566486"," 0.000000e+00"," 0.000000e+00"," 1.014992e+03","Nkx6-2"
"123","Gas7"," 6.140536e+00"," 4.1500829728"," 44.446027420"," 0.000000e+00"," 0.000000e+00"," 7.703880e+02","Gas7"
"124","2810468N07Rik"," 6.137474e+00"," 4.2274923530"," 44.202104685"," 0.000000e+00"," 0.000000e+00"," 7.635234e+02","2810468N07Rik"
"125","Mt2","-6.135020e+00"," 2.9017142985","-28.965857431","3.963769e-165","3.159285e-163"," 3.666262e+02","Mt2"
"126","Nrxn1","-6.126768e+00"," 2.2074664497","-29.881806700","1.789632e-174","1.553202e-172"," 3.881009e+02","Nrxn1"
"127","Slc38a3","-6.092332e+00"," 2.4990771004","-31.147087242","1.168835e-187","1.127133e-185"," 4.183968e+02","Slc38a3"
"128","Gstm1","-6.080940e+00"," 5.3665907509","-24.479871077","4.644249e-122","2.693780e-120"," 2.677800e+02","Gstm1"
"129","Gsn"," 6.065532e+00"," 5.9998338184"," 35.436926730","1.760268e-234","2.384299e-232"," 5.259041e+02","Gsn"
"130","Nkain1"," 6.039658e+00"," 3.4531702770"," 53.186836741"," 0.000000e+00"," 0.000000e+00"," 1.020969e+03","Nkain1"
"131","Tmeff1"," 6.016094e+00"," 4.2656609481"," 47.070673262"," 0.000000e+00"," 0.000000e+00"," 8.447799e+02","Tmeff1"
"132","Frmd8"," 6.010345e+00"," 4.0012567061"," 40.835263126","3.789322e-297","8.879517e-295"," 6.701366e+02","Frmd8"
"133","Tril","-5.994969e+00"," 1.6572394003","-29.996612835","1.173172e-175","1.029623e-173"," 3.908440e+02","Tril"
"134","S1pr5"," 5.977918e+00"," 3.0600047823"," 51.628828065"," 0.000000e+00"," 0.000000e+00"," 9.758343e+02","S1pr5"
"135","Slc6a11","-5.966083e+00"," 0.6033089708","-35.497799314","3.631156e-235","4.947027e-233"," 5.274759e+02","Slc6a11"
"136","Tnfaip6"," 5.955519e+00"," 3.7059254553"," 47.253429839"," 0.000000e+00"," 0.000000e+00"," 8.498964e+02","Tnfaip6"
"137","Cxcl14","-5.943936e+00"," 0.8802427844","-33.298359986","9.344996e-211","1.037826e-208"," 4.714188e+02","Cxcl14"
"138","Slc24a2"," 5.922963e+00"," 3.5018690088"," 51.920797376"," 0.000000e+00"," 0.000000e+00"," 9.842903e+02","Slc24a2"
"139","Lsamp","-5.919803e+00"," 1.7365254498","-28.214642510","1.353078e-157","1.019507e-155"," 3.493719e+02","Lsamp"
"140","Gjb1"," 5.871173e+00"," 2.9685037831"," 53.983003409"," 0.000000e+00"," 0.000000e+00"," 1.044155e+03","Gjb1"
"141","Baalc","-5.853071e+00"," 1.0444677186","-27.995637765","2.016155e-155","1.495081e-153"," 3.443893e+02","Baalc"
"142","Slco1c1","-5.848844e+00"," 2.4670700221","-33.841644501","1.027717e-216","1.222461e-214"," 4.851184e+02","Slco1c1"
"143","Chchd10","-5.843816e+00"," 1.7348058263","-27.426620288","7.965349e-150","5.725522e-148"," 3.315388e+02","Chchd10"
"144","Btbd17","-5.821460e+00"," 0.5904293937","-33.604041678","4.205626e-214","4.854702e-212"," 4.791194e+02","Btbd17"
"145","Fjx1","-5.809309e+00"," 0.7186972385","-31.232918018","1.452842e-188","1.424453e-186"," 4.204817e+02","Fjx1"
"146","Timp3","-5.791577e+00"," 3.6186978976","-27.146483112","4.263040e-147","3.018000e-145"," 3.252751e+02","Timp3"
"147","Kcnk1","-5.786169e+00"," 1.2031973980","-30.558761269","1.726394e-181","1.592700e-179"," 4.042386e+02","Kcnk1"
"148","Ttll7"," 5.781274e+00"," 4.2678379598"," 48.218787926"," 0.000000e+00"," 0.000000e+00"," 8.775850e+02","Ttll7"
"149","Hapln2"," 5.741120e+00"," 2.9009758777"," 48.953914374"," 0.000000e+00"," 0.000000e+00"," 8.986943e+02","Hapln2"
"150","Tmem125"," 5.693085e+00"," 2.8568893320"," 46.195435031"," 0.000000e+00"," 0.000000e+00"," 8.199047e+02","Tmem125"
"151","Bcas1"," 5.683018e+00"," 3.6085369759"," 41.873147123","1.434334e-309","3.653342e-307"," 6.987041e+02","Bcas1"
"152","Aldh1l1","-5.681721e+00"," 0.6170064816","-31.007906002","3.413533e-186","3.264870e-184"," 4.150369e+02","Aldh1l1"
"153","Ptprd"," 5.677773e+00"," 4.0580787394"," 41.437658002","2.406217e-304","5.935251e-302"," 6.866440e+02","Ptprd"
"154","Unc5b"," 5.652288e+00"," 3.4734546563"," 46.275069085"," 0.000000e+00"," 0.000000e+00"," 8.221581e+02","Unc5b"
"155","Atp1b3"," 5.636392e+00"," 6.9144338073"," 31.325592925","1.523805e-189","1.506638e-187"," 4.227096e+02","Atp1b3"
"156","Slc38a2"," 5.620815e+00"," 4.8818235463"," 43.948939464"," 0.000000e+00"," 0.000000e+00"," 7.564621e+02","Slc38a2"
"157","Arsg"," 5.613160e+00"," 2.9599540937"," 45.231196445"," 0.000000e+00"," 0.000000e+00"," 7.925918e+02","Arsg"
"158","Gnai1"," 5.610284e+00"," 3.6047723139"," 43.599976416"," 0.000000e+00"," 0.000000e+00"," 7.467253e+02","Gnai1"
"159","Slc39a12","-5.604868e+00"," 0.4521998444","-33.618246941","2.937183e-214","3.407278e-212"," 4.794846e+02","Slc39a12"
"160","Taldo1"," 5.600803e+00"," 6.7157429779"," 32.272522319","1.220755e-199","1.265750e-197"," 4.459044e+02","Taldo1"
"161","Prex2","-5.578899e+00"," 1.4651682876","-28.835009594","8.296943e-164","6.502417e-162"," 3.636483e+02","Prex2"
"162","Faim2"," 5.563314e+00"," 3.9698887082"," 42.774411722","1.946619e-320","5.366482e-318"," 7.236764e+02","Faim2"
"163","Klf13"," 5.562697e+00"," 6.8316146678"," 40.000699783","3.086244e-287","6.574542e-285"," 6.471264e+02","Klf13"
"164","Pbxip1","-5.554498e+00"," 1.9383576221","-24.759748045","1.323778e-124","7.853185e-123"," 2.736604e+02","Pbxip1"
"165","Ttyh2"," 5.530448e+00"," 5.4927264271"," 31.437987578","9.842834e-191","9.773183e-189"," 4.254761e+02","Ttyh2"
"166","Abcg1"," 5.518717e+00"," 4.0275245971"," 43.445768162"," 0.000000e+00"," 0.000000e+00"," 7.424317e+02","Abcg1"
"167","Smpdl3a","-5.510189e+00"," 2.0212728564","-24.790935454","6.870145e-125","4.085992e-123"," 2.743171e+02","Smpdl3a"
"168","Rnf7"," 5.506838e+00"," 5.9696381871"," 31.763686701","3.405093e-194","3.454179e-192"," 4.334365e+02","Rnf7"
"169","Fads2","-5.503800e+00"," 1.0627982642","-28.185167647","2.657150e-157","1.995673e-155"," 3.487124e+02","Fads2"
"170","Ppp1r14a"," 5.499262e+00"," 3.0792499129"," 57.622464286"," 0.000000e+00"," 0.000000e+00"," 1.150187e+03","Ppp1r14a"
"171","Mgll","-5.490544e+00"," 3.1790698565","-21.381708775"," 2.732403e-95"," 1.208083e-93"," 2.064157e+02","Mgll"
"172","Dclk1","-5.478288e+00"," 1.9707169601","-26.168682409","1.024969e-137","6.765658e-136"," 3.037462e+02","Dclk1"
"173","Clic4"," 5.475271e+00"," 5.7957693471"," 42.953237835","1.383384e-322","3.859147e-320"," 7.285763e+02","Clic4"
"174","Sept8"," 5.473763e+00"," 4.8896759573"," 31.550598332","6.290432e-192","6.326339e-190"," 4.282525e+02","Sept8"
"175","Vmp1"," 5.460631e+00"," 5.3638866409"," 29.647865622","4.528764e-172","3.831138e-170"," 3.826329e+02","Vmp1"
"176","Gpc5","-5.457143e+00"," 0.7977241408","-31.202605023","3.035186e-188","2.951183e-186"," 4.197546e+02","Gpc5"
"177","Abca2"," 5.455353e+00"," 4.3331935521"," 33.858500049","6.702453e-217","8.013193e-215"," 4.856255e+02","Abca2"
"178","Slc9a3r1","-5.445494e+00"," 1.6409052632","-22.521801816","7.834303e-105","3.897691e-103"," 2.282982e+02","Slc9a3r1"
"179","Pcbp4"," 5.437632e+00"," 4.2337277992"," 37.145466299","6.400295e-254","1.071272e-251"," 5.707334e+02","Pcbp4"
"180","Tppp3"," 5.427754e+00"," 4.1596543209"," 32.043915963","3.458451e-197","3.538946e-195"," 4.403627e+02","Tppp3"
"181","Elavl3"," 5.412458e+00"," 3.8737303785"," 44.825754090"," 0.000000e+00"," 0.000000e+00"," 7.811027e+02","Elavl3"
"182","Adap1"," 5.408242e+00"," 2.9195100455"," 44.883346983"," 0.000000e+00"," 0.000000e+00"," 7.827930e+02","Adap1"
"183","Pfkm","-5.407759e+00"," 1.7363374229","-26.078875074","7.260472e-137","4.779063e-135"," 3.018023e+02","Pfkm"
"184","Ttyh1","-5.395857e+00"," 3.8435744285","-23.778471547","9.032726e-116","4.922416e-114"," 2.533709e+02","Ttyh1"
"185","Apbb1"," 5.382003e+00"," 4.7473290825"," 33.470663797","1.219019e-212","1.393428e-210"," 4.758678e+02","Apbb1"
"186","Josd2"," 5.379299e+00"," 4.1208441758"," 39.033740407","7.576517e-276","1.517440e-273"," 6.211453e+02","Josd2"
"187","Fkbp1a"," 5.378498e+00"," 7.5558215276"," 33.942145875","8.022678e-218","9.740695e-216"," 4.876462e+02","Fkbp1a"
"188","Mtap1a"," 5.377590e+00"," 4.5025065764"," 35.044458769","4.491304e-230","6.013985e-228"," 5.159236e+02","Mtap1a"
"189","Sfxn5","-5.377301e+00"," 1.7597212170","-25.324368958","8.448185e-130","5.223386e-128"," 2.855783e+02","Sfxn5"
"190","Tspan7","-5.376349e+00"," 5.5138840626","-25.535079908","9.280479e-132","5.861711e-130"," 2.900086e+02","Tspan7"
"191","Fxyd1","-5.353573e+00"," 1.1033829521","-30.627784831","3.286771e-182","3.056306e-180"," 4.058957e+02","Fxyd1"
"192","Cpox"," 5.335495e+00"," 3.4902264372"," 36.195588613","4.609585e-243","6.924128e-241"," 5.458200e+02","Cpox"
"193","Ntm","-5.325660e+00"," 1.2504708068","-28.882085940","2.780573e-164","2.186482e-162"," 3.647415e+02","Ntm"
"194","Gal3st1"," 5.325508e+00"," 3.0974169157"," 44.497018778"," 0.000000e+00"," 0.000000e+00"," 7.719147e+02","Gal3st1"
"195","Atp9a"," 5.322324e+00"," 3.5982398061"," 40.476006064","7.140320e-293","1.593515e-290"," 6.603389e+02","Atp9a"
"196","Rorb","-5.301440e+00"," 0.6017649966","-29.164342807","3.869739e-167","3.148597e-165"," 3.713000e+02","Rorb"
"197","Dnajb2"," 5.287517e+00"," 4.2562857647"," 33.398398525","7.533706e-212","8.487371e-210"," 4.740472e+02","Dnajb2"
"198","Mapt"," 5.284686e+00"," 5.8080292410"," 31.175574087","5.852798e-188","5.667298e-186"," 4.190631e+02","Mapt"
"199","Prdx6","-5.279757e+00"," 5.1608475444","-21.300971681"," 1.253533e-94"," 5.500755e-93"," 2.048977e+02","Prdx6"
"200","Phlda3"," 5.271536e+00"," 3.6432423961"," 37.915995816","8.161042e-263","1.437877e-260"," 5.912284e+02","Phlda3"
