"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","feature"
"1","Acta2"," 1.338679e+01"," 0.7629938196"," 3.564623e+01","7.695244e-237","1.001792e-233","528.484807100","Acta2"
"2","Aldoc","-1.261984e+01"," 3.6596518281","-3.810508e+01","5.219861e-265","1.223170e-261","595.156112888","Aldoc"
"3","Clu","-1.260384e+01"," 4.1697082649","-3.821056e+01","3.103385e-266","8.080180e-263","597.765041222","Clu"
"4","Slc1a2","-1.203953e+01"," 3.4337764347","-4.047347e+01","7.652668e-293","5.977499e-289","658.976234995","Slc1a2"
"5","Myl9"," 1.203860e+01"," 0.6841334275"," 2.989054e+01","1.454836e-174","5.778163e-172","386.641703445","Myl9"
"6","Apoe","-1.160215e+01"," 9.3560569623","-4.026947e+01","2.021040e-290","1.183976e-286","651.651364465","Apoe"
"7","Tagln"," 1.132828e+01"," 0.3856095113"," 3.395640e+01","5.586623e-218","4.514184e-215","485.891295483","Tagln"
"8","Slc1a3","-1.120759e+01"," 2.9366827995","-4.229143e+01","1.324508e-314","1.551860e-310","708.993238405","Slc1a3"
"9","Gpr37l1","-1.084810e+01"," 2.2827350558","-3.898363e+01","2.930468e-275","1.144494e-271","618.870420149","Gpr37l1"
"10","Tpm2"," 1.082803e+01"," 0.3718103664"," 3.258638e+01","5.068797e-203","3.125714e-200","451.851496161","Tpm2"
"11","Igfbp7"," 1.080269e+01"," 2.7676309904"," 3.299160e+01","2.057987e-207","1.339578e-204","461.807031434","Igfbp7"
"12","Mylk"," 1.040926e+01"," 0.4651283347"," 3.108347e+01","5.470905e-187","2.786950e-184","415.304726527","Mylk"
"13","Myh11"," 1.034099e+01"," 0.1953996018"," 3.363870e+01","1.751611e-214","1.282672e-211","478.085266124","Myh11"
"14","Ntsr2","-1.023434e+01"," 1.6806860319","-3.700517e+01","2.615161e-252","4.713928e-249","566.308228002","Ntsr2"
"15","Pla2g7","-1.008716e+01"," 1.7900267517","-3.665662e+01","2.564813e-248","4.292947e-245","557.141068296","Pla2g7"
"16","Gja1","-1.006996e+01"," 1.9232383970","-3.726347e+01","2.812011e-255","5.990351e-252","573.088536305","Gja1"
"17","Crip1"," 9.801760e+00"," 1.7475870179"," 2.690218e+01","9.874528e-145","2.722233e-142","318.826020318","Crip1"
"18","Bcan","-9.770421e+00"," 2.0910815104","-3.848875e+01","1.788072e-269","5.237486e-266","605.681590490","Bcan"
"19","Rgs4"," 9.763783e+00"," 0.6179339213"," 2.560394e+01","2.113197e-132","4.501685e-130","290.747346790","Rgs4"
"20","Acsbg1","-9.738703e+00"," 1.4018419372","-3.616201e+01","1.109827e-242","1.529799e-239","544.274137402","Acsbg1"
"21","Tpm1"," 9.729609e+00"," 3.9892396830"," 2.504366e+01","3.308235e-127","6.460155e-125","278.769245549","Tpm1"
"22","Mmd2","-9.644802e+00"," 2.3367149401","-3.480249e+01","2.279606e-227","2.225750e-224","509.147151811","Mmd2"
"23","Pcp4l1"," 9.630130e+00"," 2.5958535119"," 2.674793e+01","3.023670e-143","8.051552e-141","315.490133943","Pcp4l1"
"24","Bcam"," 9.606216e+00"," 1.9111729516"," 2.946978e+01","3.006041e-170","1.118104e-167","377.137538784","Bcam"
"25","Tinagl1"," 9.591957e+00"," 1.9647355145"," 3.130089e+01","2.780401e-189","1.447848e-186","420.638239713","Tinagl1"
"26","Ptrf"," 9.587047e+00"," 2.2859709260"," 2.936286e+01","3.704289e-169","1.315191e-166","374.595576427","Ptrf"
"27","Gpm6b","-9.553218e+00"," 7.5643878182","-4.959985e+01"," 0.000000e+00"," 0.000000e+00","915.146311503","Gpm6b"
"28","Gpm6a","-9.460502e+00"," 2.8154917266","-3.521770e+01","5.128018e-232","5.722135e-229","519.715719092","Gpm6a"
"29","Cald1"," 9.394595e+00"," 1.7322428285"," 2.248616e+01","1.577136e-104","2.281298e-102","227.088933910","Cald1"
"30","Mlc1","-9.339834e+00"," 1.2071483302","-3.523066e+01","3.668458e-232","4.298149e-229","520.173933503","Mlc1"
"31","Fos"," 9.328897e+00"," 5.5129270038"," 1.859274e+01"," 1.418853e-73"," 1.154443e-71","156.370531725","Fos"
"32","Scg3","-9.319229e+00"," 2.8526189629","-3.652166e+01","8.918189e-247","1.393199e-243","553.633148835","Scg3"
"33","Mt3","-9.206762e+00"," 2.8440668647","-3.719169e+01","1.882483e-254","3.676019e-251","571.212874341","Mt3"
"34","Ntrk2","-9.159238e+00"," 2.4162766990","-3.317321e+01","2.169121e-209","1.494971e-206","467.852323990","Ntrk2"
"35","Cspg5","-9.145143e+00"," 2.3641316512","-3.479827e+01","2.540532e-227","2.381291e-224","509.043659600","Cspg5"
"36","Hspb1"," 9.083424e+00"," 2.4862515109"," 3.073754e+01","2.341230e-183","1.119634e-180","407.139478240","Hspb1"
"37","Filip1l"," 8.901660e+00"," 0.3858933553"," 2.659013e+01","9.884201e-142","2.517570e-139","312.135002304","Filip1l"
"38","Ttyh1","-8.888634e+00"," 3.8435744285","-3.351578e+01","3.905903e-213","2.773546e-210","476.390302580","Ttyh1"
"39","Gja4"," 8.816123e+00"," 0.2413823935"," 2.756900e+01","3.218459e-151","9.794564e-149","333.815135381","Gja4"
"40","Gstm5","-8.756021e+00"," 5.4386001016","-3.528555e+01","8.870589e-233","1.094024e-229","521.290081549","Gstm5"
"41","Des"," 8.672052e+00"," 0.0859270178"," 3.083945e+01","2.004476e-184","9.785599e-182","409.673955502","Des"
"42","Mustn1"," 8.605615e+00"," 0.1274706425"," 2.965455e+01","3.867561e-172","1.485714e-169","381.620551238","Mustn1"
"43","Ptprz1","-8.591432e+00"," 1.8809484599","-3.516956e+01","1.778722e-231","1.894581e-228","518.615887694","Ptprz1"
"44","Slc6a1","-8.537428e+00"," 4.0750878105","-3.937046e+01","8.412146e-280","3.942436e-276","629.388780751","Slc6a1"
"45","Nrip2"," 8.533902e+00"," 0.1824316676"," 2.796044e+01","4.495807e-155","1.423652e-152","342.642615419","Nrip2"
"46","Luzp2","-8.506965e+00"," 2.2245502394","-3.377993e+01","4.911099e-216","3.836059e-213","483.221079640","Luzp2"
"47","Acsl6","-8.489055e+00"," 1.4198130126","-3.305022e+01","4.740968e-208","3.174146e-205","464.898011077","Acsl6"
"48","Pdlim3"," 8.429174e+00"," 0.0898761230"," 3.035914e+01","2.066547e-179","9.136868e-177","398.248430153","Pdlim3"
"49","Junb"," 8.429019e+00"," 3.5179586516"," 1.966692e+01"," 1.177850e-81"," 1.126554e-79","174.904466428","Junb"
"50","Gpr30"," 8.427217e+00"," 0.2654268785"," 2.511108e+01","7.919246e-128","1.572641e-125","280.410192616","Gpr30"
"51","Ppp1r15a"," 8.423454e+00"," 2.1964907397"," 1.957177e+01"," 6.330708e-81"," 5.957730e-79","173.262848198","Ppp1r15a"
"52","Vim"," 8.361891e+00"," 2.8694262472"," 2.047493e+01"," 5.709390e-88"," 6.310761e-86","189.262771997","Vim"
"53","B230120H23Rik"," 8.356141e+00"," 0.7917747853"," 2.653178e+01","3.576160e-141","8.914910e-139","310.892102232","B230120H23Rik"
"54","Tspan7","-8.349461e+00"," 5.5138840626","-2.726964e+01","2.706331e-148","7.829316e-146","327.262005742","Tspan7"
"55","S1pr1","-8.306753e+00"," 3.1757581066","-3.291986e+01","1.238830e-206","7.845811e-204","461.490771469","S1pr1"
"56","Cldn10","-8.303526e+00"," 1.0425589840","-3.514387e+01","3.454276e-231","3.519306e-228","517.967111426","Cldn10"
"57","Ptp4a3"," 8.303025e+00"," 1.4782932832"," 2.197656e+01","3.190920e-100"," 4.372680e-98","217.318711252","Ptp4a3"
"58","Cnn2"," 8.301829e+00"," 1.3651916064"," 2.385030e+01","2.078454e-116","3.661986e-114","254.325373938","Cnn2"
"59","Rasl12"," 8.289272e+00"," 0.3375673249"," 2.459094e+01","4.563204e-123","8.623351e-121","269.549651736","Rasl12"
"60","Mcam"," 8.244632e+00"," 2.6361872529"," 2.349765e+01","2.736852e-113","4.484800e-111","247.206844878","Mcam"
"61","Flna"," 8.057941e+00"," 0.6846178896"," 2.308772e+01","1.050738e-109","1.630593e-107","238.997155760","Flna"
"62","Pln"," 8.029907e+00"," 0.1037855903"," 2.792448e+01","1.019519e-154","3.185384e-152","341.853475608","Pln"
"63","Aqp4","-8.015959e+00"," 0.8848557434","-3.475491e+01","7.741042e-227","6.718365e-224","508.020139894","Aqp4"
"64","Sncg"," 8.009365e+00"," 0.1602545385"," 2.666285e+01","1.984769e-142","5.110890e-140","313.785018377","Sncg"
"65","Esam"," 7.982767e+00"," 2.3695442420"," 2.816915e+01","3.833974e-157","1.247799e-154","347.406706026","Esam"
"66","Slc4a4","-7.955521e+00"," 1.2029008993","-3.223418e+01","3.152226e-199","1.801613e-196","444.671283379","Slc4a4"
"67","Gjb6","-7.793760e+00"," 0.7827304064","-3.478576e+01","3.504023e-227","3.158068e-224","508.823480909","Gjb6"
"68","F3","-7.784395e+00"," 1.1900615778","-3.374825e+01","1.095713e-215","8.282526e-213","482.433127221","F3"
"69","Gm13889"," 7.781422e+00"," 0.8941991464"," 2.211970e+01","2.003857e-101"," 2.778485e-99","220.107251215","Gm13889"
"70","Tuba1c"," 7.742207e+00"," 2.2522747961"," 3.003221e+01","5.033278e-176","2.144451e-173","390.433883314","Tuba1c"
"71","Rbpms"," 7.740773e+00"," 0.8122646629"," 2.530942e+01","1.162316e-129","2.347978e-127","284.643366920","Rbpms"
"72","Parm1"," 7.717751e+00"," 1.5598120146"," 2.319386e+01","1.252675e-110","1.983374e-108","241.159607849","Parm1"
"73","Ehd2"," 7.708843e+00"," 1.0219417049"," 2.288925e+01","5.500041e-108","8.157118e-106","235.110410854","Ehd2"
"74","Lmod1"," 7.696393e+00"," 0.1226985143"," 2.607420e+01","8.038509e-137","1.922106e-134","300.999752901","Lmod1"
"75","Mtap1b"," 7.670279e+00"," 3.0594598893"," 1.964132e+01"," 1.853031e-81"," 1.757978e-79","174.512853249","Mtap1b"
"76","Fam107a","-7.637862e+00"," 1.8287413819","-2.775702e+01","4.573870e-153","1.410257e-150","338.836726066","Fam107a"
"77","Prss23"," 7.614084e+00"," 1.3192565833"," 2.075500e+01"," 3.324605e-90"," 3.818896e-88","194.481779693","Prss23"
"78","Crispld2"," 7.612816e+00"," 0.1235625249"," 2.607349e+01","8.163622e-137","1.932304e-134","300.973045294","Crispld2"
"79","Rasd1"," 7.601626e+00"," 1.2156154989"," 2.297801e+01","9.397340e-109","1.411589e-106","236.889501981","Rasd1"
"80","Tagln2"," 7.583899e+00"," 2.6554273555"," 2.061724e+01"," 4.206518e-89"," 4.761901e-87","191.959426105","Tagln2"
"81","Fgfr3","-7.571374e+00"," 1.0719775780","-3.001351e+01","7.852242e-176","3.285743e-173","391.011851226","Fgfr3"
"82","Prdx6","-7.556740e+00"," 5.1608475444","-2.027609e+01"," 2.132580e-86"," 2.271488e-84","185.812730840","Prdx6"
"83","Ddah1","-7.527556e+00"," 2.5405997344","-2.735589e+01","3.906585e-149","1.158772e-146","329.819786352","Ddah1"
"84","Tgfb1i1"," 7.524941e+00"," 0.6018030498"," 2.349783e+01","2.727087e-113","4.484800e-111","247.256919253","Tgfb1i1"
"85","Wtip"," 7.523402e+00"," 0.2018258599"," 2.371843e+01","3.076831e-115","5.262728e-113","251.700312574","Wtip"
"86","Gpr20"," 7.455963e+00","-0.0131340076"," 2.850512e+01","1.709141e-160","5.889749e-158","355.127502569","Gpr20"
"87","Btg2"," 7.434187e+00"," 3.0275367755"," 1.811626e+01"," 4.156763e-70"," 3.162514e-68","148.573227610","Btg2"
"88","Asb2"," 7.419339e+00"," 0.0338469538"," 2.712091e+01","7.548959e-147","2.105890e-144","323.946442025","Asb2"
"89","Glul","-7.413393e+00"," 8.8937024949","-2.712819e+01","6.415669e-147","1.811306e-144","323.921240114","Glul"
"90","Rgs5"," 7.396837e+00"," 0.3168209109"," 2.297886e+01","9.239308e-109","1.396805e-106","236.913861289","Rgs5"
"91","Perp"," 7.389113e+00"," 0.3200375449"," 2.306839e+01","1.546756e-109","2.384549e-107","238.675289973","Perp"
"92","Scd2","-7.382125e+00"," 7.1810198676","-3.068588e+01","8.123959e-183","3.807375e-180","406.705470107","Scd2"
"93","Acsl3","-7.378137e+00"," 4.1014373116","-2.570397e+01","2.450616e-133","5.417480e-131","293.457142279","Acsl3"
"94","Actn4"," 7.369999e+00"," 4.4677051617"," 1.971509e+01"," 5.014362e-82"," 4.855436e-80","175.747531498","Actn4"
"95","Ncam1","-7.365694e+00"," 6.2869124571","-3.885090e+01","1.050548e-273","3.516784e-270","615.345311286","Ncam1"
"96","Tubb2b","-7.359783e+00"," 1.8022197404","-2.562439e+01","1.360842e-132","2.980244e-130","291.865345623","Tubb2b"
"97","Ncan","-7.338933e+00"," 1.6422176920","-3.237199e+01","1.039285e-200","6.088390e-198","448.116323607","Ncan"
"98","Phgdh","-7.326624e+00"," 5.4455317685","-3.172889e+01","7.995764e-194","4.357319e-191","432.242556108","Phgdh"
"99","Dusp1"," 7.288202e+00"," 4.8183804824"," 1.693238e+01"," 8.141777e-62"," 5.329225e-60","129.637814428","Dusp1"
"100","Apold1"," 7.276408e+00"," 2.0805199397"," 2.383362e+01","2.924304e-116","5.075942e-114","254.054497225","Apold1"
"101","Cav1"," 7.263994e+00"," 2.0771066378"," 2.166517e+01"," 1.255235e-97"," 1.652468e-95","211.470789677","Cav1"
"102","Cspg4"," 7.259601e+00"," 0.6429063030"," 2.448516e+01","4.159296e-122","7.797182e-120","267.411788423","Cspg4"
"103","Serping1"," 7.239535e+00"," 0.4055940363"," 2.247384e+01","2.008322e-104","2.887178e-102","226.975469645","Serping1"
"104","Nrxn1","-7.207493e+00"," 2.2074664497","-2.942515e+01","8.581020e-170","3.141860e-167","377.193468028","Nrxn1"
"105","Ptn","-7.206725e+00"," 7.1561514831","-3.030882e+01","6.885909e-179","2.988102e-176","397.700267887","Ptn"
"106","Ccdc3"," 7.167872e+00"," 0.0459008238"," 2.590882e+01","2.921801e-135","6.647240e-133","297.463367853","Ccdc3"
"107","Nbl1"," 7.164014e+00"," 0.5991679251"," 2.007219e+01"," 8.488790e-85"," 8.648601e-83","182.146292161","Nbl1"
"108","Bgn"," 7.157278e+00"," 0.3017020385"," 2.177619e+01"," 1.502533e-98"," 2.023497e-96","213.576722037","Bgn"
"109","Lmna"," 7.119592e+00"," 2.2782175995"," 1.828413e+01"," 2.545286e-71"," 1.988123e-69","151.370142592","Lmna"
"110","Smtn"," 7.107749e+00"," 1.1546719855"," 2.025550e+01"," 3.097781e-86"," 3.269833e-84","185.461366665","Smtn"
"111","Prnp","-7.102636e+00"," 7.9324410647","-2.588573e+01","4.819618e-135","1.085943e-132","296.936046480","Prnp"
"112","Aspn"," 7.085004e+00"," 0.0213685683"," 2.617993e+01","8.018357e-138","1.957231e-135","303.341706564","Aspn"
"113","Sorbs2"," 7.060268e+00"," 2.2866893793"," 2.156702e+01"," 8.144822e-97"," 1.042938e-94","209.558179784","Sorbs2"
"114","Car2","-7.054034e+00"," 7.1361101828","-2.717947e+01","2.038806e-147","5.826262e-145","325.808027346","Car2"
"115","Hepacam","-7.036655e+00"," 4.5042156041","-3.414794e+01","4.278870e-220","3.580956e-217","492.576711420","Hepacam"
"116","Marveld1"," 7.010137e+00"," 0.2139260946"," 2.138879e+01"," 2.390323e-95"," 3.011421e-93","206.281635741","Marveld1"
"117","Palld"," 7.009564e+00"," 0.1709047117"," 2.301889e+01","4.157106e-109","6.366894e-107","237.691597807","Palld"
"118","Errfi1"," 7.004291e+00"," 2.4124539759"," 1.796128e+01"," 5.377370e-69"," 4.000251e-67","146.082771358","Errfi1"
"119","Ppp1r12a"," 6.977580e+00"," 2.5828271465"," 1.917562e+01"," 6.488254e-78"," 5.759062e-76","166.403870682","Ppp1r12a"
"120","Jun"," 6.974705e+00"," 5.9925913611"," 1.768557e+01"," 4.886366e-67"," 3.469764e-65","141.535857787","Jun"
"121","Slc25a18","-6.970301e+00"," 0.8299550075","-2.947766e+01","2.497393e-170","9.438936e-168","378.459686003","Slc25a18"
"122","Fabp5","-6.939462e+00"," 4.7534969501","-3.242632e+01","2.701979e-201","1.623474e-198","449.358647090","Fabp5"
"123","Phldb2"," 6.909428e+00"," 0.5254235986"," 2.022589e+01"," 5.296797e-86"," 5.516437e-84","184.928749479","Phldb2"
"124","Slc7a10","-6.899274e+00"," 0.8272183441","-3.168751e+01","2.204844e-193","1.174230e-190","431.327371064","Slc7a10"
"125","Nkain4","-6.885539e+00"," 0.9418239127","-3.094383e+01","1.609264e-185","8.023380e-183","413.303065541","Nkain4"
"126","Ednrb","-6.882747e+00"," 1.4106785799","-2.935668e+01","4.282366e-169","1.497742e-166","375.619406857","Ednrb"
"127","Abhd3","-6.855467e+00"," 2.3326404963","-2.539053e+01","2.055032e-130","4.224173e-128","286.884624957","Abhd3"
"128","Dstn"," 6.820927e+00"," 6.0534996466"," 1.895352e+01"," 3.009378e-76"," 2.592601e-74","162.485538973","Dstn"
"129","Mob2"," 6.819232e+00"," 1.9674116221"," 1.666612e+01"," 5.142282e-60"," 3.247954e-58","125.591582567","Mob2"
"130","Cmtm5","-6.812614e+00"," 5.4321074676","-3.623414e+01","1.680546e-243","2.461265e-240","546.240930961","Cmtm5"
"131","Zfp36"," 6.796012e+00"," 2.4980462617"," 1.948192e+01"," 3.080102e-80"," 2.830432e-78","171.750815169","Zfp36"
"132","Sfxn5","-6.757887e+00"," 1.7597212170","-2.624329e+01","2.008739e-138","4.954820e-136","305.258363800","Sfxn5"
"133","Tm4sf1"," 6.749488e+00"," 1.8442919196"," 2.156819e+01"," 7.965864e-97"," 1.025627e-94","209.649885684","Tm4sf1"
"134","Mgp"," 6.748822e+00"," 0.6264953992"," 1.948900e+01"," 2.719944e-80"," 2.509309e-78","171.882781755","Mgp"
"135","Id4","-6.743984e+00"," 1.0201687968","-2.666508e+01","1.889350e-142","4.974510e-140","314.481680492","Id4"
"136","Uba2"," 6.732118e+00"," 3.1923007197"," 1.690966e+01"," 1.162194e-61"," 7.564912e-60","129.324644130","Uba2"
"137","Cadm1","-6.728277e+00"," 3.9205553760","-2.560590e+01","2.025812e-132","4.355125e-130","291.503828121","Cadm1"
"138","Utrn"," 6.716544e+00"," 2.3263331607"," 1.983596e+01"," 5.841815e-83"," 5.727667e-81","177.929786215","Utrn"
"139","Nr4a1"," 6.715075e+00"," 3.4378881562"," 1.570089e+01"," 1.083568e-53"," 5.770741e-52","111.156692151","Nr4a1"
"140","Tsc22d1"," 6.703512e+00"," 4.9532442747"," 1.682114e+01"," 4.632346e-61"," 2.990352e-59","127.872622631","Tsc22d1"
"141","Mrvi1"," 6.699489e+00","-0.0396631944"," 2.602571e+01","2.308965e-136","5.410597e-134","300.040313679","Mrvi1"
"142","Myl6"," 6.692042e+00"," 7.2257710272"," 2.598633e+01","5.434027e-136","1.260748e-133","298.582504397","Myl6"
"143","Slc38a11"," 6.687458e+00","-0.0363199989"," 2.539248e+01","1.971083e-130","4.087467e-128","286.477469029","Slc38a11"
"144","Hspa1a"," 6.671664e+00"," 2.5634107044"," 1.712930e+01"," 3.662743e-63"," 2.445272e-61","132.782901158","Hspa1a"
"145","Baalc","-6.662812e+00"," 1.0444677186","-2.666398e+01","1.935801e-142","5.040180e-140","314.504796280","Baalc"
"146","Sox9","-6.658858e+00"," 0.9773712118","-3.049627e+01","7.736627e-181","3.486392e-178","402.536557729","Sox9"
"147","Npy1r"," 6.649581e+00","-0.0088329345"," 2.535706e+01","4.203096e-130","8.564448e-128","285.730422440","Npy1r"
"148","Nudt4"," 6.603320e+00"," 3.7367911979"," 1.855056e+01"," 2.895794e-73"," 2.331860e-71","155.818755736","Nudt4"
"149","Rbpms2"," 6.597477e+00"," 0.0432891272"," 2.384282e+01","2.422480e-116","4.236267e-114","254.249982093","Rbpms2"
"150","Egr1"," 6.591017e+00"," 2.6458416470"," 1.570523e+01"," 1.016660e-53"," 5.426740e-52","111.229383887","Egr1"
"151","Cdc42ep3"," 6.589873e+00"," 1.4049243490"," 2.004360e+01"," 1.419689e-84"," 1.427792e-82","181.684602326","Cdc42ep3"
"152","5730469M10Rik","-6.588260e+00"," 2.8699882308","-2.448331e+01","4.323174e-122","8.040074e-120","267.819601164","5730469M10Rik"
"153","Tns1"," 6.587818e+00"," 1.6069850489"," 1.767161e+01"," 6.129453e-67"," 4.339319e-65","141.382180233","Tns1"
"154","Higd1b"," 6.586793e+00"," 0.0298033367"," 2.260136e+01","1.638268e-105","2.384443e-103","229.529101153","Higd1b"
"155","Cxcl14","-6.571156e+00"," 0.8802427844","-3.064790e+01","2.026318e-182","9.310333e-180","406.192337579","Cxcl14"
"156","Foxs1"," 6.552142e+00","-0.0300640255"," 2.397862e+01","1.494225e-117","2.672837e-115","257.049729446","Foxs1"
"157","Dclk1","-6.539937e+00"," 1.9707169601","-2.583197e+01","1.543613e-134","3.444904e-132","296.364376104","Dclk1"
"158","S100b","-6.507816e+00"," 2.4449884182","-2.438064e+01","3.668162e-121","6.768191e-119","265.707203592","S100b"
"159","Slc27a1","-6.505907e+00"," 2.0071904313","-2.269828e+01","2.421078e-106","3.545820e-104","231.711907925","Slc27a1"
"160","Rrad"," 6.501534e+00"," 0.0701617096"," 2.120268e+01"," 7.961776e-94"," 9.767974e-92","202.826617338","Rrad"
"161","Grm3","-6.493486e+00"," 3.5136868622","-2.936774e+01","3.303296e-169","1.190864e-166","375.867344126","Grm3"
"162","Qk","-6.439302e+00"," 8.0515150844","-2.678081e+01","1.459463e-143","3.976698e-141","316.590941352","Qk"
"163","Myocd"," 6.409414e+00","-0.0629789030"," 2.510518e+01","8.974764e-128","1.767274e-125","280.420880228","Myocd"
"164","Slc6a11","-6.407176e+00"," 0.6033089708","-3.180632e+01","1.195727e-194","6.671302e-192","434.259999225","Slc6a11"
"165","Atf3"," 6.406263e+00"," 1.7532570134"," 1.714139e+01"," 3.024530e-63"," 2.024966e-61","132.972240417","Atf3"
"166","Cdkn1a"," 6.404651e+00"," 2.9701973267"," 1.754971e+01"," 4.413325e-66"," 3.105629e-64","139.440869622","Cdkn1a"
"167","4930523C07Rik"," 6.392638e+00"," 0.6704555536"," 1.921721e+01"," 3.150350e-78"," 2.817640e-76","167.173919542","4930523C07Rik"
"168","Asrgl1","-6.345540e+00"," 3.4311760035","-2.549825e+01","2.045412e-131","4.279476e-129","289.217012671","Asrgl1"
"169","S100a16","-6.323031e+00"," 6.7346871728","-2.973520e+01","5.755444e-173","2.247789e-170","384.384183254","S100a16"
"170","Gadd45b"," 6.313384e+00"," 1.3046662672"," 1.631255e+01"," 1.160625e-57"," 6.833397e-56","120.237582654","Gadd45b"
"171","Chst2","-6.308934e+00"," 2.5938229420","-2.085103e+01"," 5.624107e-91"," 6.492103e-89","196.496653091","Chst2"
"172","Hspb2"," 6.298098e+00"," 0.0940711408"," 2.216501e+01","8.320252e-102"," 1.160527e-99","221.076459995","Hspb2"
"173","Itgb1"," 6.288959e+00"," 4.1417946000"," 1.754913e+01"," 4.454938e-66"," 3.125526e-64","139.381249886","Itgb1"
"174","Aldh1l1","-6.271686e+00"," 0.6170064816","-2.847484e+01","3.433732e-160","1.166125e-157","355.223988436","Aldh1l1"
"175","Calm2"," 6.242030e+00"," 7.5328644520"," 2.209275e+01","3.377370e-101"," 4.655406e-99","219.351944852","Calm2"
"176","Notch3"," 6.241943e+00"," 0.1161229134"," 2.137270e+01"," 3.239364e-95"," 4.059253e-93","205.992072576","Notch3"
"177","Aplp1","-6.223592e+00"," 7.9304021091","-2.326837e+01","2.803002e-111","4.468214e-109","242.927921674","Aplp1"
"178","Btbd17","-6.221899e+00"," 0.5904293937","-2.990036e+01","1.152564e-174","4.738251e-172","388.428121374","Btbd17"
"179","Slc38a3","-6.198625e+00"," 2.4990771004","-2.591164e+01","2.748654e-135","6.314628e-133","298.096390468","Slc38a3"
"180","Ppp1r12c"," 6.193481e+00"," 1.7562169093"," 1.665779e+01"," 5.849308e-60"," 3.684592e-58","125.470317458","Ppp1r12c"
"181","Myadm"," 6.191392e+00"," 1.4043899903"," 1.651070e+01"," 5.636039e-59"," 3.412643e-57","123.234685785","Myadm"
"182","Rras"," 6.169914e+00"," 1.9817576723"," 1.668968e+01"," 3.571025e-60"," 2.273908e-58","125.936131301","Rras"
"183","S100a11"," 6.169039e+00"," 1.2066032091"," 1.971534e+01"," 4.992635e-82"," 4.854457e-80","175.863122486","S100a11"
"184","Kcnk1","-6.133638e+00"," 1.2031973980","-2.675727e+01","2.458448e-143","6.621703e-141","316.565311041","Kcnk1"
"185","Mef2c"," 6.126375e+00"," 0.9125891747"," 1.779365e+01"," 8.398720e-68"," 6.093102e-66","143.374716786","Mef2c"
"186","Ier2"," 6.117776e+00"," 2.6188873337"," 1.655876e+01"," 2.693459e-59"," 1.652247e-57","123.964561764","Ier2"
"187","Gsn"," 6.113673e+00"," 5.9998338184"," 1.790458e+01"," 1.365595e-68"," 1.006289e-66","145.068629241","Gsn"
"188","Plekhb1","-6.093721e+00"," 6.1999779218","-2.833502e+01","8.557410e-159","2.864654e-156","351.954800147","Plekhb1"
"189","Mt2","-6.089626e+00"," 2.9017142985","-2.118888e+01"," 1.031574e-93"," 1.259004e-91","202.723926155","Mt2"
"190","Lhfp"," 6.087421e+00"," 0.4727918052"," 1.674835e+01"," 1.437594e-60"," 9.229351e-59","126.842473187","Lhfp"
"191","Lims2"," 6.069673e+00"," 3.2912574215"," 1.652228e+01"," 4.718146e-59"," 2.871697e-57","123.415612425","Lims2"
"192","Pnrc1"," 6.049537e+00"," 3.7972490916"," 1.637048e+01"," 4.808645e-58"," 2.867201e-56","121.082290584","Pnrc1"
"193","2010111I01Rik"," 6.039318e+00"," 1.2819875217"," 1.610647e+01"," 2.610973e-56"," 1.485023e-54","117.156088773","2010111I01Rik"
"194","Sepp1","-6.038833e+00"," 6.3842502990","-1.743388e+01"," 2.850208e-65"," 1.981867e-63","137.620838641","Sepp1"
"195","Rasgrp2"," 6.023195e+00"," 0.8581570856"," 1.889431e+01"," 8.319386e-76"," 7.140959e-74","161.671540304","Rasgrp2"
"196","Slc39a12","-6.002203e+00"," 0.4521998444","-2.989398e+01","1.340821e-174","5.417146e-172","388.283710213","Slc39a12"
"197","Gjc1"," 5.992296e+00"," 0.8508473395"," 2.025218e+01"," 3.290215e-86"," 3.457382e-84","185.440011786","Gjc1"
"198","Slc19a1"," 5.987629e+00"," 0.3111509933"," 1.635995e+01"," 5.645458e-58"," 3.357615e-56","120.952495693","Slc19a1"
"199","Cd200"," 5.975910e+00"," 2.5924277022"," 1.612722e+01"," 1.911073e-56"," 1.089590e-54","117.464652791","Cd200"
"200","Enho","-5.969699e+00"," 2.1517116288","-2.139421e+01"," 2.157372e-95"," 2.732632e-93","206.622833073","Enho"
"201","S1pr3"," 5.960692e+00"," 0.0598318719"," 2.065156e+01"," 2.238052e-89"," 2.558257e-87","192.670819088","S1pr3"
"202","Gucy1a3"," 5.954726e+00"," 0.8021017623"," 1.656129e+01"," 2.590564e-59"," 1.593299e-57","123.993523652","Gucy1a3"
"203","Gpc5","-5.952864e+00"," 0.7977241408","-2.828053e+01","2.988458e-158","9.863173e-156","350.787029257","Gpc5"
"204","Tmem47","-5.947124e+00"," 1.3679893097","-1.973005e+01"," 3.845571e-82"," 3.754720e-80","176.254677758","Tmem47"
"205","Cebpb"," 5.928830e+00"," 0.6892627764"," 1.659140e+01"," 1.629674e-59"," 1.004951e-57","124.458248863","Cebpb"
"206","Gng11"," 5.921249e+00"," 4.8100352835"," 2.004440e+01"," 1.399394e-84"," 1.413448e-82","181.684714885","Gng11"
"207","Pde5a"," 5.919091e+00"," 0.0896995630"," 2.106932e+01"," 9.677532e-93"," 1.157008e-90","200.371134017","Pde5a"
